episode,step,speed,raw_policy_throttle,raw_policy_brake,policy_throttle,policy_brake,final_throttle,final_brake,raw_pedal,applied_pedal,front_gap,min_ttc,shield_ttc,dsafe_d,ttc_shield_fired,dsafe_active
0,205,5.1421,0.1919,0.0617,0.2451,0.0,0.2451,0.0,0.1302,0.2451,0.0,1.0,nan,nan,0,0
0,206,5.1095,0.2321,0.0636,0.2373,0.0,0.2373,0.0,0.1685,0.2373,0.0,1.0,nan,nan,0,0
0,207,5.03,0.1308,0.1196,0.1734,0.0,0.1734,0.0,0.0112,0.1734,0.0,1.0,nan,nan,0,0
0,208,5.0134,0.2653,0.0621,0.2286,0.0,0.2286,0.0,0.2032,0.2286,0.0,1.0,nan,nan,0,0
0,209,4.9921,0.4145,0.0647,0.3401,0.0,0.3401,0.0,0.3498,0.3401,0.0,1.0,nan,nan,0,0
0,210,5.0517,0.3141,0.0541,0.3245,0.0,0.3245,0.0,0.26,0.3245,0.0,1.0,nan,nan,0,0
0,211,5.0594,0.5892,0.0764,0.4833,0.0,0.4833,0.0,0.5128,0.4833,0.0,1.0,nan,nan,0,0
0,212,5.0123,0.5145,0.1048,0.502,0.0,0.502,0.0,0.4097,0.502,0.0,1.0,nan,nan,0,0
0,213,5.073,0.6745,0.0589,0.6055,0.0,0.6055,0.0,0.6156,0.6055,0.0,1.0,nan,nan,0,0
0,214,5.2217,0.5301,0.0725,0.5603,0.0,0.5603,0.0,0.4576,0.5603,0.0,1.0,nan,nan,0,0
0,215,5.362,0.2261,0.131,0.3597,0.0,0.3597,0.0,0.0951,0.3597,0.0,1.0,nan,nan,0,0
0,216,5.4675,0.5528,0.1012,0.4756,0.0,0.4756,0.0,0.4516,0.4756,0.0,1.0,nan,nan,0,0
0,217,5.5923,0.5248,0.1011,0.5051,0.0,0.5051,0.0,0.4237,0.5051,0.0,1.0,nan,nan,0,0
0,218,5.7506,0.6122,0.2634,0.5694,0.0,0.5694,0.0,0.3488,0.5694,0.0,1.0,nan,nan,0,0
0,219,5.9372,0.5333,0.1138,0.5477,0.0,0.5477,0.0,0.4195,0.5477,0.0,1.0,nan,nan,0,0
0,220,6.1338,0.5638,0.1506,0.5574,0.0,0.5574,0.0,0.4132,0.5574,0.0,1.0,nan,nan,0,0
0,221,6.3085,0.381,0.1535,0.4515,0.0,0.4515,0.0,0.2275,0.4515,0.0,1.0,nan,nan,0,0
0,222,6.417,0.2726,0.1868,0.3442,0.0,0.3442,0.0,0.0858,0.3442,0.0,1.0,nan,nan,0,0
0,223,6.4728,0.395,0.1201,0.3747,0.0,0.3747,0.0,0.2749,0.3747,0.0,1.0,nan,nan,0,0
0,224,6.4996,0.3063,0.1584,0.3336,0.0,0.3336,0.0,0.1479,0.3336,0.0,1.0,nan,nan,0,0
0,225,6.4908,0.2468,0.1488,0.2815,0.0,0.2815,0.0,0.098,0.2815,0.0,1.0,nan,nan,0,0
0,226,6.4387,0.1666,0.1226,0.2126,0.0,0.2126,0.0,0.044,0.2126,0.0,1.0,nan,nan,0,0
0,227,6.3407,0.1205,0.1008,0.1573,0.0,0.1573,0.0,0.0197,0.1573,0.0,1.0,nan,nan,0,0
0,228,6.2064,0.1302,0.0887,0.1411,0.0,0.1411,0.0,0.0415,0.1411,0.0,1.0,nan,nan,0,0
0,229,5.9958,0.1004,0.0155,0.1167,0.0,0.1167,0.0,0.0849,0.1167,0.0,1.0,nan,nan,0,0
0,230,5.7138,0.0551,0.019,0.0797,0.0,0.0797,0.0,0.0361,0.0797,0.0,1.0,nan,nan,0,0
0,231,5.5674,0.6139,0.087,0.4002,0.0,0.4002,0.0,0.5269,0.4002,0.0,1.0,nan,nan,0,0
0,232,5.4612,0.4572,0.0727,0.4344,0.0,0.4344,0.0,0.3845,0.4344,0.0,1.0,nan,nan,0,0
0,233,5.4274,0.5013,0.1022,0.4746,0.0,0.4746,0.0,0.3991,0.4746,0.0,1.0,nan,nan,0,0
0,234,5.4756,0.6021,0.1353,0.5511,0.0,0.5511,0.0,0.4668,0.5511,0.0,1.0,nan,nan,0,0
0,235,5.6281,0.7797,0.1438,0.6883,0.0,0.6883,0.0,0.6359,0.6883,0.0,1.0,nan,nan,0,0
0,236,5.9236,0.9349,0.1106,0.8363,0.0,0.8363,0.0,0.8243,0.8363,0.0,1.0,nan,nan,0,0
0,237,6.3613,0.8956,0.0862,0.8719,0.0,0.8719,0.0,0.8094,0.8719,0.0,1.0,nan,nan,0,0
0,238,6.7884,0.2771,0.0857,0.515,0.0,0.515,0.0,0.1914,0.515,0.0,1.0,nan,nan,0,0
0,239,6.9192,0.1385,0.213,0.0,0.213,0.0,0.213,-0.0745,-0.213,0.0,1.0,nan,nan,0,0
0,240,6.7718,0.055,0.342,0.0,0.342,0.0,0.342,-0.287,-0.342,0.0,1.0,nan,nan,0,0
0,241,6.4812,0.0494,0.5488,0.0,0.5488,0.0,0.5488,-0.4994,-0.5488,0.0,1.0,nan,nan,0,0
0,242,6.1653,0.0718,0.2587,0.0,0.2587,0.0,0.2587,-0.1869,-0.2587,0.0,1.0,nan,nan,0,0
0,243,5.9132,0.5562,0.1302,0.3337,0.0,0.3337,0.0,0.426,0.3337,0.0,1.0,nan,nan,0,0
0,244,5.7743,0.519,0.0899,0.4449,0.0,0.4449,0.0,0.4291,0.4449,0.0,1.0,nan,nan,0,0
0,245,5.7148,0.3335,0.0596,0.378,0.0,0.378,0.0,0.2739,0.378,0.0,1.0,nan,nan,0,0
0,246,5.6924,0.3746,0.0961,0.376,0.0,0.376,0.0,0.2785,0.376,0.0,1.0,nan,nan,0,0
0,247,5.6817,0.2879,0.0697,0.3231,0.0,0.3231,0.0,0.2182,0.3231,0.0,1.0,nan,nan,0,0
0,248,5.6643,0.3039,0.1104,0.3116,0.0,0.3116,0.0,0.1935,0.3116,0.0,1.0,nan,nan,0,0
0,249,5.6381,0.2852,0.0742,0.2958,0.0,0.2958,0.0,0.211,0.2958,0.0,1.0,nan,nan,0,0
0,250,5.6189,0.437,0.0933,0.3805,0.0,0.3805,0.0,0.3437,0.3805,0.0,1.0,nan,nan,0,0
0,251,5.6211,0.3694,0.0441,0.3738,0.0,0.3738,0.0,0.3253,0.3738,0.0,1.0,nan,nan,0,0
0,252,5.6586,0.5932,0.0655,0.5054,0.0,0.5054,0.0,0.5277,0.5054,0.0,1.0,nan,nan,0,0
0,253,5.7486,0.4886,0.0783,0.4953,0.0,0.4953,0.0,0.4103,0.4953,0.0,1.0,nan,nan,0,0
0,254,5.8561,0.4278,0.0631,0.4548,0.0,0.4548,0.0,0.3647,0.4548,0.0,1.0,nan,nan,0,0
0,255,5.9336,0.2399,0.0715,0.3258,0.0,0.3258,0.0,0.1684,0.3258,0.0,1.0,nan,nan,0,0
0,256,5.9922,0.5795,0.1301,0.478,0.0,0.478,0.0,0.4494,0.478,0.0,1.0,nan,nan,0,0
0,257,6.0826,0.8184,0.0804,0.6823,0.0,0.6823,0.0,0.738,0.6823,0.0,1.0,nan,nan,0,0
0,258,6.3164,0.6465,0.1378,0.6608,0.0,0.6608,0.0,0.5087,0.6608,0.0,1.0,nan,nan,0,0
0,259,6.5915,0.6164,0.1426,0.6342,0.0,0.6342,0.0,0.4738,0.6342,0.0,1.0,nan,nan,0,0
0,260,6.8276,0.3396,0.1755,0.4574,0.0,0.4574,0.0,0.1641,0.4574,0.0,1.0,nan,nan,0,0
0,261,6.988,0.4376,0.1059,0.4456,0.0,0.4456,0.0,0.3317,0.4456,0.0,1.0,nan,nan,0,0
0,262,7.096,0.37,0.1476,0.4002,0.0,0.4002,0.0,0.2224,0.4002,0.0,1.0,nan,nan,0,0
0,263,7.1421,0.2304,0.1647,0.2983,0.0,0.2983,0.0,0.0657,0.2983,0.0,1.0,nan,nan,0,0
0,264,7.143,0.3752,0.1788,0.3444,0.0,0.3444,0.0,0.1964,0.3444,0.0,1.0,nan,nan,0,0
0,265,7.0242,0.232,0.3254,0.0,0.3254,0.0,0.3254,-0.0934,-0.3254,0.0,1.0,nan,nan,0,0
0,266,6.8426,0.2484,0.1288,0.149,0.0,0.149,0.0,0.1196,0.149,0.0,1.0,nan,nan,0,0
0,267,6.6832,0.3397,0.1508,0.2635,0.0,0.2635,0.0,0.1889,0.2635,0.0,1.0,nan,nan,0,0
0,268,6.5695,0.4126,0.0792,0.353,0.0,0.353,0.0,0.3334,0.353,0.0,1.0,nan,nan,0,0
0,269,6.5312,0.6578,0.042,0.5359,0.0,0.5359,0.0,0.6158,0.5359,0.0,1.0,nan,nan,0,0
0,270,6.5939,0.5879,0.0315,0.5671,0.0,0.5671,0.0,0.5564,0.5671,0.0,1.0,nan,nan,0,0
0,271,6.7197,0.5272,0.0548,0.5432,0.0,0.5432,0.0,0.4724,0.5432,0.0,1.0,nan,nan,0,0
0,272,6.8346,0.2688,0.0788,0.3785,0.0,0.3785,0.0,0.19,0.3785,0.0,1.0,nan,nan,0,0
0,273,6.8745,0.1957,0.1033,0.2688,0.0,0.2688,0.0,0.0924,0.2688,0.0,1.0,nan,nan,0,0
0,274,6.8544,0.2913,0.1787,0.2823,0.0,0.2823,0.0,0.1126,0.2823,0.0,1.0,nan,nan,0,0
0,275,6.8154,0.3527,0.2912,0.3246,0.0,0.3246,0.0,0.0615,0.3246,0.0,1.0,nan,nan,0,0
0,276,6.7977,0.5167,0.0698,0.4398,0.0,0.4398,0.0,0.4469,0.4398,0.0,1.0,nan,nan,0,0
0,277,6.7072,0.2119,0.2842,0.0,0.2842,0.0,0.2842,-0.0723,-0.2842,0.0,1.0,nan,nan,0,0
0,278,6.5495,0.2469,0.0993,0.1481,0.0,0.1481,0.0,0.1476,0.1481,0.0,1.0,nan,nan,0,0
0,279,6.3927,0.2201,0.0847,0.1913,0.0,0.1913,0.0,0.1354,0.1913,0.0,1.0,nan,nan,0,0
0,280,6.2371,0.1426,0.0372,0.1621,0.0,0.1621,0.0,0.1054,0.1621,0.0,1.0,nan,nan,0,0
0,281,6.0238,0.077,0.0981,0.0,0.0981,0.0,0.0981,-0.0211,-0.0981,0.0,1.0,nan,nan,0,0
0,282,5.7748,0.0422,0.0435,0.0,0.0435,0.0,0.0435,-0.0013,-0.0435,0.0,1.0,nan,nan,0,0
0,283,5.545,0.3928,0.0565,0.2357,0.0,0.2357,0.0,0.3363,0.2357,0.0,1.0,nan,nan,0,0
0,284,5.3753,0.5349,0.073,0.4152,0.0,0.4152,0.0,0.4619,0.4152,0.0,1.0,nan,nan,0,0
0,285,5.2915,0.4295,0.1415,0.4238,0.0,0.4238,0.0,0.288,0.4238,0.0,1.0,nan,nan,0,0
0,286,5.3102,0.8311,0.1534,0.6682,0.0,0.6682,0.0,0.6777,0.6682,0.0,1.0,nan,nan,0,0
0,287,5.491,0.7808,0.1491,0.7358,0.0,0.7358,0.0,0.6317,0.7358,0.0,1.0,nan,nan,0,0
0,288,5.821,0.8862,0.2265,0.826,0.0,0.826,0.0,0.6597,0.826,0.0,1.0,nan,nan,0,0
0,289,6.294,0.9916,0.1799,0.9253,0.0,0.9253,0.0,0.8117,0.9253,0.0,0.5261,nan,nan,0,0
0,290,6.8507,0.7848,0.2006,0.841,0.0,0.841,0.0,0.5842,0.841,0.0,0.4988,nan,nan,0,0
0,291,7.179,0.2137,0.4226,0.0,0.4226,0.0,0.4226,-0.2089,-0.4226,0.0,0.477,nan,nan,0,0
0,292,7.116,0.0742,0.3407,0.0,0.3407,0.0,0.3407,-0.2665,-0.3407,0.0,0.4655,nan,nan,0,0
0,293,6.8494,0.0348,0.6553,0.0,0.6553,0.0,0.6553,-0.6205,-0.6553,0.0,0.4595,nan,nan,0,0
0,294,6.4567,0.0249,0.8447,0.0,0.8447,0.0,0.8447,-0.8198,-0.8447,0.0,0.4576,nan,nan,0,0
0,295,6.0805,0.073,0.1012,0.0,0.1012,0.0,0.1012,-0.0282,-0.1012,0.0,0.4561,nan,nan,0,0
0,296,5.7638,0.1289,0.0224,0.0773,0.0,0.0773,0.0,0.1065,0.0773,0.0,0.4532,nan,nan,0,0
0,297,5.4879,0.2138,0.0311,0.1592,0.0,0.1592,0.0,0.1827,0.1592,0.0,0.4449,nan,nan,0,0
0,298,5.2875,0.4042,0.1773,0.3062,0.0,0.3062,0.0,0.2269,0.3062,0.0,0.4316,nan,nan,0,0
0,299,5.1547,0.4049,0.0549,0.3654,0.0,0.3654,0.0,0.35,0.3654,0.0,0.416,nan,nan,0,0
0,300,5.0628,0.4454,0.0521,0.4134,0.0,0.4134,0.0,0.3933,0.4134,0.0,0.4009,nan,nan,0,0
0,301,5.0677,0.732,0.046,0.6045,0.0,0.6045,0.0,0.686,0.6045,0.0,0.3853,nan,nan,0,0
0,302,5.1852,0.5658,0.0644,0.5813,0.0,0.5813,0.0,0.5014,0.5813,0.0,0.3683,nan,nan,0,0
0,303,5.3962,0.7795,0.0503,0.7002,0.0,0.7002,0.0,0.7292,0.7002,0.0,0.3498,nan,nan,0,0
0,304,5.6996,0.7262,0.02,0.7158,0.0,0.7158,0.0,0.7062,0.7158,0.0,0.3292,nan,nan,0,0
0,305,6.0979,0.9673,0.0164,0.8667,0.0,0.8667,0.0,0.9509,0.8667,0.0,0.3061,nan,nan,0,0
0,306,6.6088,0.9087,0.0174,0.8919,0.0,0.8919,0.0,0.8913,0.8919,0.0,0.281,nan,nan,0,0
0,307,7.0719,0.2132,0.1715,0.4847,0.0,0.4847,0.0,0.0417,0.4847,0.0,0.2568,nan,nan,0,0
0,308,7.1954,0.0317,0.2661,0.0,0.2661,0.0,0.2661,-0.2344,-0.2661,0.0,1.0,nan,nan,0,0
0,309,7.0231,0.1882,0.4461,0.0,0.4461,0.0,0.4461,-0.2579,-0.4461,0.0,1.0,nan,nan,0,0
0,310,6.7618,0.0853,0.2506,0.0,0.2506,0.0,0.2506,-0.1653,-0.2506,0.0,1.0,nan,nan,0,0
0,311,6.4673,0.0861,0.1818,0.0,0.1818,0.0,0.1818,-0.0957,-0.1818,0.0,1.0,nan,nan,0,0
0,312,6.1245,0.0543,0.4161,0.0,0.4161,0.0,0.4161,-0.3618,-0.4161,0.0,0.1962,nan,nan,0,0
0,313,5.8259,0.1364,0.0386,0.0818,0.0,0.0818,0.0,0.0978,0.0818,0.0,1.0,nan,nan,0,0
0,314,5.5836,0.149,0.0639,0.1221,0.0,0.1221,0.0,0.0851,0.1221,0.0,1.0,nan,nan,0,0
0,315,5.3475,0.2911,0.1177,0.2235,0.0,0.2235,0.0,0.1734,0.2235,0.0,1.0,nan,nan,0,0
0,316,5.19,0.1384,0.072,0.1725,0.0,0.1725,0.0,0.0664,0.1725,0.0,1.0,nan,nan,0,0
0,317,5.0394,0.1098,0.0493,0.1348,0.0,0.1348,0.0,0.0605,0.1348,0.0,1.0,nan,nan,0,0
0,318,5.0487,0.1299,0.1031,0.1319,0.0,0.1319,0.0,0.0268,0.1319,0.0,1.0,nan,nan,0,0
0,319,5.0245,0.3489,0.1081,0.2621,0.0,0.2621,0.0,0.2408,0.2621,0.0,1.0,nan,nan,0,0
0,320,5.0684,0.8014,0.1421,0.5857,0.0,0.5857,0.0,0.6593,0.5857,0.0,1.0,nan,nan,0,0
0,321,5.1665,0.7694,0.0975,0.6959,0.0,0.6959,0.0,0.6719,0.6959,0.0,1.0,nan,nan,0,0
0,322,5.251,0.8106,0.0772,0.7647,0.0,0.7647,0.0,0.7334,0.7647,0.0,1.0,nan,nan,0,0
0,323,5.4688,0.4934,0.1211,0.6019,0.0,0.6019,0.0,0.3723,0.6019,0.0,1.0,nan,nan,0,0
0,324,5.7209,0.636,0.0977,0.6224,0.0,0.6224,0.0,0.5383,0.6224,0.0,1.0,nan,nan,0,0
0,325,6.0507,0.5758,0.0578,0.5944,0.0,0.5944,0.0,0.518,0.5944,0.0,1.0,nan,nan,0,0
0,326,6.2943,0.6827,0.0637,0.6474,0.0,0.6474,0.0,0.619,0.6474,0.0,1.0,nan,nan,0,0
0,327,6.5141,0.2813,0.1341,0.4278,0.0,0.4278,0.0,0.1472,0.4278,0.0,1.0,nan,nan,0,0
0,328,6.622,0.1767,0.1184,0.2771,0.0,0.2771,0.0,0.0583,0.2771,0.0,1.0,nan,nan,0,0
0,329,6.6458,0.3304,0.1661,0.3091,0.0,0.3091,0.0,0.1643,0.3091,0.0,1.0,nan,nan,0,0
0,330,6.5666,0.0572,0.1239,0.0,0.1239,0.0,0.1239,-0.0667,-0.1239,0.0,1.0,nan,nan,0,0
0,331,6.3558,0.2104,0.2125,0.0,0.2125,0.0,0.2125,-0.0021,-0.2125,0.0,1.0,nan,nan,0,0
0,332,6.1461,0.4055,0.2582,0.2433,0.0,0.2433,0.0,0.1473,0.2433,0.0,1.0,nan,nan,0,0
0,333,5.9035,0.3303,0.3689,0.0,0.3689,0.0,0.3689,-0.0386,-0.3689,0.0,1.0,nan,nan,0,0
0,334,5.6596,0.3106,0.2576,0.1864,0.0,0.1864,0.0,0.053,0.1864,0.0,1.0,nan,nan,0,0
0,335,5.4939,0.5784,0.1186,0.4216,0.0,0.4216,0.0,0.4598,0.4216,0.0,1.0,nan,nan,0,0
0,336,5.4472,0.7381,0.0859,0.6115,0.0,0.6115,0.0,0.6522,0.6115,0.0,1.0,nan,nan,0,0
0,337,5.5468,0.6831,0.2938,0.6545,0.0,0.6545,0.0,0.3893,0.6545,0.0,1.0,nan,nan,0,0
0,338,5.754,0.5435,0.1956,0.5879,0.0,0.5879,0.0,0.3479,0.5879,0.0,1.0,nan,nan,0,0
0,339,5.9889,0.5206,0.1602,0.5475,0.0,0.5475,0.0,0.3604,0.5475,0.0,1.0,nan,nan,0,0
0,340,6.2048,0.5378,0.1531,0.5417,0.0,0.5417,0.0,0.3847,0.5417,0.0,1.0,nan,nan,0,0
0,341,6.2634,0.1874,0.3148,0.0,0.3148,0.0,0.3148,-0.1274,-0.3148,0.0,1.0,nan,nan,0,0
0,342,6.0703,0.0646,0.7071,0.0,0.7071,0.0,0.7071,-0.6425,-0.7071,0.0,1.0,nan,nan,0,0
0,343,5.8468,0.4321,0.43,0.2592,0.0,0.2592,0.0,0.0021,0.2592,0.0,1.0,nan,nan,0,0
0,344,5.733,0.6419,0.4194,0.4889,0.0,0.4889,0.0,0.2225,0.4889,0.0,1.0,nan,nan,0,0
0,345,5.7381,0.6497,0.2879,0.5854,0.0,0.5854,0.0,0.3618,0.5854,0.0,1.0,nan,nan,0,0
0,346,5.8646,0.6902,0.2427,0.6483,0.0,0.6483,0.0,0.4475,0.6483,0.0,1.0,nan,nan,0,0
0,347,6.0523,0.4672,0.0857,0.5396,0.0,0.5396,0.0,0.3815,0.5396,0.0,1.0,nan,nan,0,0
0,348,6.213,0.3531,0.0775,0.4277,0.0,0.4277,0.0,0.2756,0.4277,0.0,1.0,nan,nan,0,0
0,349,6.3092,0.2821,0.0522,0.3403,0.0,0.3403,0.0,0.2299,0.3403,0.0,1.0,nan,nan,0,0
0,350,6.3516,0.1517,0.214,0.0,0.214,0.0,0.214,-0.0623,-0.214,0.0,1.0,nan,nan,0,0
0,351,6.2419,0.0812,0.1042,0.0,0.1042,0.0,0.1042,-0.023,-0.1042,0.0,1.0,nan,nan,0,0
0,352,5.9468,0.0667,0.186,0.0,0.186,0.0,0.186,-0.1193,-0.186,0.0,1.0,nan,nan,0,0
0,353,5.7721,0.3488,0.1564,0.2093,0.0,0.2093,0.0,0.1924,0.2093,0.0,1.0,nan,nan,0,0
0,354,5.513,0.3541,0.4874,0.0,0.4874,0.0,0.4874,-0.1333,-0.4874,0.0,1.0,nan,nan,0,0
0,355,4.4832,0.3092,0.4528,0.0,0.4528,0.0,0.4528,-0.1436,-0.4528,0.0,1.0,nan,nan,0,0
0,356,3.4647,0.4443,0.1354,0.2666,0.0,0.2666,0.0,0.3089,0.2666,0.0,1.0,nan,nan,0,0
0,357,3.6427,0.6501,0.1453,0.4967,0.0,0.4967,0.0,0.5048,0.4967,0.0,1.0,nan,nan,0,0
0,358,3.89,0.6114,0.1296,0.5655,0.0,0.5655,0.0,0.4818,0.5655,0.0,1.0,nan,nan,0,0
0,359,4.1976,0.6683,0.148,0.6272,0.0,0.6272,0.0,0.5203,0.6272,0.0,1.0,nan,nan,0,0
0,360,4.4708,0.329,0.0838,0.4483,0.0,0.4483,0.0,0.2452,0.4483,0.0,1.0,nan,nan,0,0
0,361,4.6768,0.5171,0.1146,0.4896,0.0,0.4896,0.0,0.4025,0.4896,0.0,1.0,nan,nan,0,0
0,362,4.8596,0.4079,0.0783,0.4406,0.0,0.4406,0.0,0.3296,0.4406,0.0,1.0,nan,nan,0,0
0,363,5.0583,0.6022,0.2148,0.5375,0.0,0.5375,0.0,0.3874,0.5375,0.0,1.0,nan,nan,0,0
0,364,5.1072,0.482,0.121,0.5042,0.0,0.5042,0.0,0.361,0.5042,0.0,1.0,nan,nan,0,0
0,365,5.0508,0.3402,0.1708,0.4058,0.0,0.4058,0.0,0.1694,0.4058,0.0,1.0,nan,nan,0,0
0,366,5.0414,0.4014,0.2281,0.4031,0.0,0.4031,0.0,0.1733,0.4031,0.0,1.0,nan,nan,0,0
0,367,5.0662,0.4326,0.1194,0.4208,0.0,0.4208,0.0,0.3132,0.4208,0.0,1.0,nan,nan,0,0
0,368,5.1,0.2932,0.1187,0.3443,0.0,0.3443,0.0,0.1745,0.3443,0.0,1.0,nan,nan,0,0
0,369,5.1194,0.3205,0.1388,0.33,0.0,0.33,0.0,0.1817,0.33,0.0,1.0,nan,nan,0,0
0,370,5.1304,0.353,0.1603,0.3438,0.0,0.3438,0.0,0.1927,0.3438,0.0,1.0,nan,nan,0,0
0,371,5.1683,0.6373,0.1519,0.5199,0.0,0.5199,0.0,0.4854,0.5199,0.0,1.0,nan,nan,0,0
0,372,5.2908,0.677,0.1591,0.6141,0.0,0.6141,0.0,0.5179,0.6141,0.0,1.0,nan,nan,0,0
0,373,5.5097,0.7301,0.109,0.6837,0.0,0.6837,0.0,0.6211,0.6837,0.0,1.0,nan,nan,0,0
0,374,5.8065,0.7107,0.1342,0.6999,0.0,0.6999,0.0,0.5765,0.6999,0.0,1.0,nan,nan,0,0
0,375,6.1184,0.5556,0.071,0.6133,0.0,0.6133,0.0,0.4846,0.6133,0.0,1.0,nan,nan,0,0
0,376,6.3552,0.2633,0.1463,0.4033,0.0,0.4033,0.0,0.117,0.4033,0.0,1.0,nan,nan,0,0
0,377,6.3611,0.1214,0.4405,0.0,0.4405,0.0,0.4405,-0.3191,-0.4405,0.0,1.0,nan,nan,0,0
0,378,6.1873,0.282,0.2829,0.0,0.2829,0.0,0.2829,-0.0009,-0.2829,0.0,1.0,nan,nan,0,0
0,379,6.0045,0.3461,0.2937,0.2077,0.0,0.2077,0.0,0.0524,0.2077,0.0,1.0,nan,nan,0,0
0,380,5.8637,0.3467,0.1742,0.2911,0.0,0.2911,0.0,0.1725,0.2911,0.0,1.0,nan,nan,0,0
0,381,5.7476,0.6336,0.1083,0.4966,0.0,0.4966,0.0,0.5253,0.4966,0.0,1.0,nan,nan,0,0
0,382,5.7399,0.2684,0.1588,0.3597,0.0,0.3597,0.0,0.1096,0.3597,0.0,1.0,nan,nan,0,0
0,383,5.7707,0.6177,0.111,0.5145,0.0,0.5145,0.0,0.5067,0.5145,0.0,1.0,nan,nan,0,0
0,384,5.8638,0.531,0.1815,0.5244,0.0,0.5244,0.0,0.3495,0.5244,0.0,1.0,nan,nan,0,0
0,385,5.9839,0.4424,0.1664,0.4752,0.0,0.4752,0.0,0.276,0.4752,0.0,1.0,nan,nan,0,0
0,386,6.1046,0.4343,0.2095,0.4507,0.0,0.4507,0.0,0.2248,0.4507,0.0,1.0,nan,nan,0,0
0,387,6.2148,0.4094,0.2921,0.4259,0.0,0.4259,0.0,0.1173,0.4259,0.0,1.0,nan,nan,0,0
0,388,6.3143,0.4889,0.3794,0.4637,0.0,0.4637,0.0,0.1095,0.4637,0.0,1.0,nan,nan,0,0
0,389,6.2924,0.1794,0.3197,0.0,0.3197,0.0,0.3197,-0.1403,-0.3197,0.0,1.0,nan,nan,0,0
0,390,6.1805,0.3104,0.1561,0.1862,0.0,0.1862,0.0,0.1543,0.1862,0.0,1.0,nan,nan,0,0
0,391,6.0743,0.3328,0.1357,0.2742,0.0,0.2742,0.0,0.1971,0.2742,0.0,1.0,nan,nan,0,0
0,392,6.004,0.4977,0.1861,0.4083,0.0,0.4083,0.0,0.3116,0.4083,0.0,1.0,nan,nan,0,0
0,393,6.0002,0.5385,0.4846,0.4864,0.0,0.4864,0.0,0.0539,0.4864,0.0,1.0,nan,nan,0,0
0,394,6.0358,0.3304,0.1349,0.3928,0.0,0.3928,0.0,0.1955,0.3928,0.0,1.0,nan,nan,0,0
0,395,6.08,0.4504,0.1895,0.4274,0.0,0.4274,0.0,0.2609,0.4274,0.0,1.0,nan,nan,0,0
0,396,6.1453,0.4911,0.0795,0.4656,0.0,0.4656,0.0,0.4116,0.4656,0.0,1.0,nan,nan,0,0
0,397,6.254,0.6397,0.1021,0.5701,0.0,0.5701,0.0,0.5376,0.5701,0.0,1.0,nan,nan,0,0
0,398,6.4045,0.5015,0.162,0.5289,0.0,0.5289,0.0,0.3395,0.5289,0.0,1.0,nan,nan,0,0
0,399,6.5334,0.3057,0.1389,0.395,0.0,0.395,0.0,0.1668,0.395,0.0,1.0,nan,nan,0,0
0,400,6.5998,0.2816,0.1841,0.3269,0.0,0.3269,0.0,0.0975,0.3269,0.0,1.0,nan,nan,0,0
0,401,6.6195,0.3327,0.1571,0.3304,0.0,0.3304,0.0,0.1756,0.3304,0.0,1.0,nan,nan,0,0
0,402,6.616,0.2025,0.0972,0.2537,0.0,0.2537,0.0,0.1053,0.2537,0.0,1.0,nan,nan,0,0
0,403,6.5806,0.2286,0.0693,0.2386,0.0,0.2386,0.0,0.1593,0.2386,0.0,1.0,nan,nan,0,0
0,404,6.5367,0.5083,0.0562,0.4005,0.0,0.4005,0.0,0.4521,0.4005,0.0,1.0,nan,nan,0,0
0,405,6.5204,0.3424,0.0781,0.3656,0.0,0.3656,0.0,0.2643,0.3656,0.0,1.0,nan,nan,0,0
0,406,6.4857,0.1282,0.0443,0.2232,0.0,0.2232,0.0,0.0839,0.2232,0.0,1.0,nan,nan,0,0
0,407,6.431,0.4158,0.0416,0.3388,0.0,0.3388,0.0,0.3742,0.3388,0.0,1.0,nan,nan,0,0
0,408,6.4105,0.5145,0.1252,0.4442,0.0,0.4442,0.0,0.3893,0.4442,0.0,1.0,nan,nan,0,0
0,409,6.4163,0.2966,0.0877,0.3556,0.0,0.3556,0.0,0.2089,0.3556,0.0,1.0,nan,nan,0,0
0,410,6.4498,0.6663,0.099,0.542,0.0,0.542,0.0,0.5673,0.542,0.0,1.0,nan,nan,0,0
0,411,6.5242,0.3514,0.021,0.4276,0.0,0.4276,0.0,0.3304,0.4276,0.0,1.0,nan,nan,0,0
0,412,6.6086,0.534,0.0268,0.4915,0.0,0.4915,0.0,0.5072,0.4915,0.0,1.0,nan,nan,0,0
0,413,6.6647,0.0841,0.0611,0.2471,0.0,0.2471,0.0,0.023,0.2471,0.0,1.0,nan,nan,0,0
0,414,6.6692,0.4797,0.0504,0.3866,0.0,0.3866,0.0,0.4293,0.3866,0.0,1.0,nan,nan,0,0
0,415,6.5764,0.0913,0.2766,0.0,0.2766,0.0,0.2766,-0.1853,-0.2766,0.0,1.0,nan,nan,0,0
0,416,6.3395,0.0431,0.3575,0.0,0.3575,0.0,0.3575,-0.3144,-0.3575,0.0,1.0,nan,nan,0,0
0,417,6.1097,0.2466,0.1282,0.1479,0.0,0.1479,0.0,0.1184,0.1479,0.0,1.0,nan,nan,0,0
0,418,5.9239,0.2649,0.1043,0.2181,0.0,0.2181,0.0,0.1606,0.2181,0.0,1.0,nan,nan,0,0
